trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2135,False,"{'a': 0.007, 'e': 0.3595000000000445}",30,11,-54.61898519296077,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
2136,False,"{'a': 0.007, 'e': 0.3592000000000445}",25,9,-70.26238023075001,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
2137,False,"{'a': 0.007, 'e': 0.35890000000004446}",30,18,2.919488498901544,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2138,False,"{'a': 0.007, 'e': 0.35860000000004444}",25,0,-46.17211164426525,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
2139,False,"{'a': 0.007, 'e': 0.3583000000000444}",25,8,-13.509872251231226,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2140,False,"{'a': 0.007, 'e': 0.3580000000000444}",20,9,-12.434153955826808,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
2141,False,"{'a': 0.007, 'e': 0.35770000000004437}",30,8,-16.336900341598934,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
2142,False,"{'a': 0.007, 'e': 0.35740000000004435}",25,13,18.035001751782602,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.007, 'e': 0.3571000000000443}",35,20,10.416452894877427,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
2144,False,"{'a': 0.007, 'e': 0.3568000000000443}",30,13,20.217307997858452,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.007, 'e': 0.3565000000000443}",25,16,13.325985562633262,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.007, 'e': 0.35620000000004426}",30,18,-6.2149680633526545,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
2147,False,"{'a': 0.007, 'e': 0.35590000000004424}",20,0,16.131240582320725,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
2148,False,"{'a': 0.007, 'e': 0.3556000000000442}",25,2,19.038067372096826,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2149,False,"{'a': 0.007, 'e': 0.3553000000000442}",20,2,11.01836553418879,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
2150,False,"{'a': 0.007, 'e': 0.35500000000004417}",30,13,11.889166512690451,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2151,False,"{'a': 0.007, 'e': 0.35470000000004415}",30,7,14.639111182726,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
2152,False,"{'a': 0.007, 'e': 0.3544000000000441}",25,0,-49.78696683884612,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
2153,False,"{'a': 0.007, 'e': 0.3541000000000441}",20,11,-32.491414392671444,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
2154,False,"{'a': 0.007, 'e': 0.3538000000000441}",20,15,9.647194873870147,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.007, 'e': 0.35350000000004406}",25,13,-64.73361234695005,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
2156,False,"{'a': 0.007, 'e': 0.35320000000004403}",20,3,25.197415268671783,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.007, 'e': 0.352900000000044}",25,10,14.27273535213131,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.007, 'e': 0.352600000000044}",20,4,-41.93956682297847,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
2159,False,"{'a': 0.007, 'e': 0.35230000000004397}",30,16,-4.251715244802977,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
2160,False,"{'a': 0.007, 'e': 0.35200000000004394}",25,0,-84.67611476475068,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
2161,False,"{'a': 0.007, 'e': 0.3517000000000439}",20,12,13.8721612498119,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.007, 'e': 0.3514000000000439}",20,3,-26.16542554862139,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
2163,False,"{'a': 0.007, 'e': 0.3511000000000439}",20,9,-21.105842415335083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2164,False,"{'a': 0.007, 'e': 0.35080000000004385}",25,3,-26.224535763003338,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
2165,False,"{'a': 0.007, 'e': 0.35050000000004383}",20,10,-46.665162394741216,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 1}",1
2166,False,"{'a': 0.007, 'e': 0.3502000000000438}",25,0,-66.85606520948879,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",1
2167,False,"{'a': 0.007, 'e': 0.3499000000000438}",25,6,-39.801080246837834,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
2168,False,"{'a': 0.007, 'e': 0.34960000000004376}",20,8,-66.18375121843684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
2169,False,"{'a': 0.007, 'e': 0.34930000000004374}",25,0,-26.812506886600726,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
2170,False,"{'a': 0.007, 'e': 0.3490000000000437}",20,15,2.5261162357512283,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.007, 'e': 0.3487000000000437}",20,5,-13.389497337081133,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
2172,False,"{'a': 0.007, 'e': 0.3484000000000437}",30,2,-48.80733086183497,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 1}",1
2173,False,"{'a': 0.007, 'e': 0.34810000000004365}",30,13,-80.74514553731962,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
2174,False,"{'a': 0.007, 'e': 0.34780000000004363}",25,9,6.97015471783601,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
2175,False,"{'a': 0.007, 'e': 0.3475000000000436}",25,13,-23.262973134499347,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
2176,False,"{'a': 0.007, 'e': 0.3472000000000436}",20,7,15.439206886563245,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.007, 'e': 0.34690000000004356}",25,8,-13.687335585628002,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
2178,False,"{'a': 0.007, 'e': 0.34660000000004354}",20,12,-8.23383217300498,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
2179,False,"{'a': 0.007, 'e': 0.3463000000000435}",20,0,-59.64643398578862,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
2180,False,"{'a': 0.007, 'e': 0.3460000000000435}",30,12,-25.515684271488443,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
2181,False,"{'a': 0.007, 'e': 0.3457000000000435}",25,12,1.9094590420391802,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2182,False,"{'a': 0.007, 'e': 0.34540000000004345}",25,13,-10.016326182776407,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
2183,False,"{'a': 0.007, 'e': 0.3451000000000434}",25,8,-12.692686537366411,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
2184,False,"{'a': 0.007, 'e': 0.3448000000000434}",30,15,19.453970820343237,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.007, 'e': 0.3445000000000434}",30,14,-21.610900475997283,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
2186,False,"{'a': 0.007, 'e': 0.34420000000004336}",25,15,-12.082883641876023,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
2187,False,"{'a': 0.007, 'e': 0.34390000000004334}",25,0,-6.346649618532428,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
2188,False,"{'a': 0.007, 'e': 0.3436000000000433}",25,20,9.793947196221987,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.007, 'e': 0.3433000000000433}",30,13,16.89849851393931,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2190,False,"{'a': 0.007, 'e': 0.34300000000004327}",20,12,-25.94948885805363,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
2191,False,"{'a': 0.007, 'e': 0.34270000000004325}",25,4,23.810466207707087,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2192,False,"{'a': 0.007, 'e': 0.3424000000000432}",20,0,-38.325488169993555,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
2193,False,"{'a': 0.007, 'e': 0.3421000000000432}",20,2,7.47975731167276,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2194,False,"{'a': 0.007, 'e': 0.3418000000000432}",25,11,16.552021493056493,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.007, 'e': 0.34150000000004316}",20,11,5.98834190856027,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2196,False,"{'a': 0.007, 'e': 0.34120000000004314}",25,4,13.134834634885841,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
2197,False,"{'a': 0.007, 'e': 0.3409000000000431}",20,0,-23.04771671425799,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
2198,False,"{'a': 0.007, 'e': 0.3406000000000431}",25,9,29.80445466207307,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.007, 'e': 0.34030000000004307}",20,5,-31.50925123476955,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
2200,False,"{'a': 0.007, 'e': 0.34000000000004305}",25,0,-7.57500876353528,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
2201,False,"{'a': 0.007, 'e': 0.339700000000043}",25,10,-27.934460184038358,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
2202,False,"{'a': 0.007, 'e': 0.339400000000043}",25,8,-44.821292325169765,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
2203,False,"{'a': 0.007, 'e': 0.339100000000043}",20,2,12.402118923281913,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2204,False,"{'a': 0.007, 'e': 0.33880000000004296}",20,5,1.9502513129717343,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
2205,False,"{'a': 0.007, 'e': 0.33850000000004293}",25,3,-9.97459683112603,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
2206,False,"{'a': 0.007, 'e': 0.3382000000000429}",25,13,15.167602272600606,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.007, 'e': 0.3379000000000429}",20,16,9.112885515126825,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.007, 'e': 0.33760000000004287}",25,10,-2.4577504630635905,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
2209,False,"{'a': 0.007, 'e': 0.33730000000004284}",20,12,2.38186957224341,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2210,False,"{'a': 0.007, 'e': 0.3370000000000428}",20,0,-55.65185475974868,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
2211,False,"{'a': 0.007, 'e': 0.3367000000000428}",25,14,19.562539687149563,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.007, 'e': 0.3364000000000428}",30,6,-8.436943533469845,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
2213,False,"{'a': 0.007, 'e': 0.33610000000004275}",20,0,-42.25471408673758,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
2214,False,"{'a': 0.007, 'e': 0.33580000000004273}",20,0,0.5594325014691557,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
2215,False,"{'a': 0.007, 'e': 0.3355000000000427}",25,1,34.36002690697453,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2216,False,"{'a': 0.007, 'e': 0.3352000000000427}",20,14,13.181595108990743,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.007, 'e': 0.33490000000004266}",25,0,-37.549302397046276,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
2218,False,"{'a': 0.007, 'e': 0.33460000000004264}",25,0,-70.9111922984795,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
2219,False,"{'a': 0.007, 'e': 0.3343000000000426}",25,13,-21.91774749539569,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
2220,False,"{'a': 0.007, 'e': 0.3340000000000426}",20,0,-67.33887135366545,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
2221,False,"{'a': 0.007, 'e': 0.3337000000000426}",20,0,8.708933230121602,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2222,False,"{'a': 0.007, 'e': 0.33340000000004255}",20,6,-61.7447641245513,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
2223,False,"{'a': 0.007, 'e': 0.33310000000004253}",30,1,-109.09279941574957,"{0: 24, 1: 1, 2: 0, 3: 1, 4: 3}",1
2224,False,"{'a': 0.007, 'e': 0.3328000000000425}",25,1,12.256043352347369,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 0}",1
2225,False,"{'a': 0.007, 'e': 0.3325000000000425}",20,0,10.058837388593473,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2226,False,"{'a': 0.007, 'e': 0.33220000000004246}",20,7,5.4278831394287295,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
2227,False,"{'a': 0.007, 'e': 0.33190000000004244}",25,2,15.910069397888687,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
2228,False,"{'a': 0.007, 'e': 0.3316000000000424}",20,2,-16.534356473987437,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
2229,False,"{'a': 0.007, 'e': 0.3313000000000424}",20,12,17.47551909695444,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.007, 'e': 0.33100000000004237}",25,8,-17.899878685871254,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
2231,False,"{'a': 0.007, 'e': 0.33070000000004235}",25,0,-56.319733763508154,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
2232,False,"{'a': 0.007, 'e': 0.3304000000000423}",30,11,-22.34769646189807,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 0}",1
2233,False,"{'a': 0.007, 'e': 0.3301000000000423}",25,13,9.645841098462327,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2234,False,"{'a': 0.007, 'e': 0.3298000000000423}",20,3,10.524832628856428,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2235,False,"{'a': 0.007, 'e': 0.32950000000004226}",25,18,13.693502366122114,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2236,False,"{'a': 0.007, 'e': 0.32920000000004224}",30,23,5.709621701038194,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.007, 'e': 0.3289000000000422}",25,19,11.208936525466399,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2238,False,"{'a': 0.007, 'e': 0.3286000000000422}",30,14,8.43822887597628,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2239,False,"{'a': 0.007, 'e': 0.32830000000004217}",20,11,17.55308752401497,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.007, 'e': 0.32800000000004215}",20,0,19.20551592094695,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
2241,False,"{'a': 0.007, 'e': 0.3277000000000421}",30,18,20.691507560536497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.007, 'e': 0.3274000000000421}",25,11,13.343874563975042,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
2243,False,"{'a': 0.007, 'e': 0.3271000000000421}",20,13,-13.028965459431264,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
2244,False,"{'a': 0.007, 'e': 0.32680000000004206}",20,1,12.620240606080182,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
2245,False,"{'a': 0.007, 'e': 0.32650000000004203}",20,0,-27.74206845142209,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
2246,False,"{'a': 0.007, 'e': 0.326200000000042}",20,8,-5.8250545618053255,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
2247,False,"{'a': 0.007, 'e': 0.325900000000042}",25,17,12.628776427171594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2248,False,"{'a': 0.007, 'e': 0.32560000000004197}",25,19,10.607017711462825,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.007, 'e': 0.32530000000004194}",20,13,12.872110053143437,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.007, 'e': 0.3250000000000419}",20,12,17.110124453322655,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.007, 'e': 0.3247000000000419}",25,8,0.042154973534302975,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
2252,False,"{'a': 0.007, 'e': 0.3244000000000419}",25,12,16.293994686651434,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.007, 'e': 0.32410000000004185}",20,16,7.106219784004888,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.007, 'e': 0.32380000000004183}",25,14,1.760492907736387,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2255,False,"{'a': 0.007, 'e': 0.3235000000000418}",20,11,4.694176219183743,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2256,False,"{'a': 0.007, 'e': 0.3232000000000418}",20,0,-68.92817761598135,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
2257,False,"{'a': 0.007, 'e': 0.32290000000004176}",25,14,7.925885501504059,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2258,False,"{'a': 0.007, 'e': 0.32260000000004174}",25,8,15.042196647734386,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2259,False,"{'a': 0.007, 'e': 0.3223000000000417}",20,15,10.19889789702463,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2260,False,"{'a': 0.007, 'e': 0.3220000000000417}",20,14,9.393185371488297,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2261,False,"{'a': 0.007, 'e': 0.3217000000000417}",20,0,-15.020765719959396,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
2262,False,"{'a': 0.007, 'e': 0.32140000000004165}",20,10,14.438938992264301,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.007, 'e': 0.32110000000004163}",20,13,11.441354227603664,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.007, 'e': 0.3208000000000416}",25,3,17.854967965962313,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
2265,False,"{'a': 0.007, 'e': 0.3205000000000416}",20,9,19.251813286990917,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.007, 'e': 0.32020000000004156}",30,13,11.687256919485554,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2267,False,"{'a': 0.007, 'e': 0.31990000000004154}",25,0,-24.362502338018455,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
2268,False,"{'a': 0.007, 'e': 0.3196000000000415}",20,13,-22.312429056456736,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
2269,False,"{'a': 0.007, 'e': 0.3193000000000415}",25,5,-26.862068286163613,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
2270,False,"{'a': 0.007, 'e': 0.3190000000000415}",20,5,-66.95979050436989,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
2271,False,"{'a': 0.007, 'e': 0.31870000000004145}",30,0,5.73701834586222,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
2272,False,"{'a': 0.007, 'e': 0.3184000000000414}",25,11,10.197218485269415,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2273,False,"{'a': 0.007, 'e': 0.3181000000000414}",20,3,8.73181024683175,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2274,False,"{'a': 0.007, 'e': 0.3178000000000414}",20,16,8.259029195918867,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2275,False,"{'a': 0.007, 'e': 0.31750000000004136}",20,8,8.75748245596675,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2276,False,"{'a': 0.007, 'e': 0.31720000000004134}",30,5,35.18378832296011,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.007, 'e': 0.3169000000000413}",20,15,8.288450962225472,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2278,False,"{'a': 0.007, 'e': 0.3166000000000413}",20,6,21.335151549885442,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2279,False,"{'a': 0.007, 'e': 0.31630000000004127}",20,0,-1.7458899528293659,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2280,False,"{'a': 0.007, 'e': 0.31600000000004125}",20,11,10.10539023233367,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2281,False,"{'a': 0.007, 'e': 0.3157000000000412}",30,0,29.177383050749043,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
2282,False,"{'a': 0.007, 'e': 0.3154000000000412}",20,10,18.482126619446174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.007, 'e': 0.3151000000000412}",20,0,12.290437619186566,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2284,False,"{'a': 0.007, 'e': 0.31480000000004116}",20,6,11.402145942446937,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2285,False,"{'a': 0.007, 'e': 0.31450000000004114}",30,15,-8.713507517313307,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
2286,False,"{'a': 0.007, 'e': 0.3142000000000411}",25,14,13.117498763892675,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2287,False,"{'a': 0.007, 'e': 0.3139000000000411}",20,10,5.871497177463131,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2288,False,"{'a': 0.007, 'e': 0.31360000000004107}",20,15,9.848322620111249,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2289,False,"{'a': 0.007, 'e': 0.31330000000004105}",30,8,-8.421936564271428,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
2290,False,"{'a': 0.007, 'e': 0.313000000000041}",20,8,-28.80905879924084,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
2291,False,"{'a': 0.007, 'e': 0.312700000000041}",25,15,2.653461804818277,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2292,False,"{'a': 0.007, 'e': 0.312400000000041}",30,17,1.7308707916848023,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
2293,False,"{'a': 0.007, 'e': 0.31210000000004096}",20,0,6.518041763086791,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2294,False,"{'a': 0.007, 'e': 0.31180000000004093}",25,15,17.279884264034777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2295,False,"{'a': 0.007, 'e': 0.3115000000000409}",20,15,-0.5393144647438866,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2296,False,"{'a': 0.007, 'e': 0.3112000000000409}",20,9,9.75311825780805,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2297,False,"{'a': 0.007, 'e': 0.31090000000004087}",20,8,7.454166699794859,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
2298,False,"{'a': 0.007, 'e': 0.31060000000004084}",25,0,13.578905808942515,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2299,False,"{'a': 0.007, 'e': 0.3103000000000408}",25,10,3.0839349702214602,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
2300,False,"{'a': 0.007, 'e': 0.3100000000000408}",30,13,-9.567752830600902,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
2301,False,"{'a': 0.007, 'e': 0.3097000000000408}",20,0,-51.700899733483716,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
2302,False,"{'a': 0.007, 'e': 0.30940000000004075}",20,4,1.1848150967857112,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2303,False,"{'a': 0.007, 'e': 0.30910000000004073}",20,8,6.794592753228736,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2304,False,"{'a': 0.007, 'e': 0.3088000000000407}",25,15,-30.93186104158098,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
2305,False,"{'a': 0.007, 'e': 0.3085000000000407}",20,0,-19.085880324077916,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
2306,False,"{'a': 0.007, 'e': 0.30820000000004066}",25,10,13.112283352105067,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2307,False,"{'a': 0.007, 'e': 0.30790000000004064}",20,8,-26.90389015320127,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
2308,False,"{'a': 0.007, 'e': 0.3076000000000406}",30,6,-192.04564025246188,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 4}",1
2309,False,"{'a': 0.007, 'e': 0.3073000000000406}",25,17,11.586027840722704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2310,False,"{'a': 0.007, 'e': 0.3070000000000406}",25,13,11.33202552930184,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2311,False,"{'a': 0.007, 'e': 0.30670000000004055}",25,18,1.9250766535212516,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2312,False,"{'a': 0.007, 'e': 0.30640000000004053}",20,0,10.045802640148693,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
2313,False,"{'a': 0.007, 'e': 0.3061000000000405}",20,15,8.246138668195638,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2314,False,"{'a': 0.007, 'e': 0.3058000000000405}",20,2,-48.05413306161987,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
2315,False,"{'a': 0.007, 'e': 0.30550000000004046}",20,5,12.737636652823339,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2316,False,"{'a': 0.007, 'e': 0.30520000000004044}",25,18,0.6489492425557586,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
